

x(m), Y
-1.689e-06, 0.0240391
-1.659e-06, 0.0245
-1.62901e-06, 0.0245853
-1.59901e-06, 0.0243093
-1.56902e-06, 0.0237083
-1.53903e-06, 0.022843
-1.50903e-06, 0.0218
-1.47904e-06, 0.0206926
-1.44905e-06, 0.0196578
-1.41905e-06, 0.0188449
-1.38906e-06, 0.0183909
-1.35906e-06, 0.018386
-1.32907e-06, 0.0188431
-1.29908e-06, 0.0196965
-1.26908e-06, 0.020828
-1.23909e-06, 0.0221034
-1.2091e-06, 0.0233999
-1.1791e-06, 0.0246191
-1.14911e-06, 0.0256906
-1.11911e-06, 0.0265707
-1.08912e-06, 0.0272393
-1.05913e-06, 0.0276951
-1.02913e-06, 0.0279507
-9.99139e-07, 0.0280272
-9.69145e-07, 0.0279483
-9.39152e-07, 0.0277343
-9.09158e-07, 0.0273979
-8.79164e-07, 0.02694
-8.4917e-07, 0.026349
-8.19177e-07, 0.0256017
-7.89183e-07, 0.0246664
-7.59189e-07, 0.0235079
-7.29195e-07, 0.0220923
-6.99202e-07, 0.0203924
-6.69208e-07, 0.0183929
-6.39214e-07, 0.0160945
-6.0922e-07, 0.01352
-5.79227e-07, 0.0107258
-5.49233e-07, 0.00783885
-5.19239e-07, 0.00521701
-4.89245e-07, 0.00405779
-4.59252e-07, 0.00562605
-4.29258e-07, 0.00855532
-3.99264e-07, 0.0118026
-3.6927e-07, 0.0150362
-3.39277e-07, 0.0181078
-3.09283e-07, 0.0209251
-2.79289e-07, 0.0234221
-2.49295e-07, 0.0255518
-2.19302e-07, 0.0272839
-1.89308e-07, 0.028604
-1.59314e-07, 0.0295129
-1.2932e-07, 0.0300249
-9.93266e-08, 0.0301661
-6.93329e-08, 0.0299723
-3.93392e-08, 0.0294856
-9.3454e-09, 0.0287517
2.06483e-08, 0.0278173
5.06421e-08, 0.026728
8.06358e-08, 0.0255276
1.1063e-07, 0.024259
1.40623e-07, 0.0229679
1.70617e-07, 0.0217074
2.00611e-07, 0.0205452
2.30605e-07, 0.0195693
2.60598e-07, 0.018888
2.90592e-07, 0.018619
3.20586e-07, 0.0188622
3.5058e-07, 0.0196676
3.80573e-07, 0.0210158
4.10567e-07, 0.0228253
4.40561e-07, 0.0249784
4.70555e-07, 0.0273449
5.00548e-07, 0.0297993
5.30542e-07, 0.0322272
5.60536e-07, 0.0345287
5.9053e-07, 0.0366198
6.20523e-07, 0.0384323
6.50517e-07, 0.0399149
6.80511e-07, 0.0410326
7.10505e-07, 0.0417672
7.40498e-07, 0.042116
7.70492e-07, 0.0420901
8.00486e-07, 0.0417133
8.3048e-07, 0.0410181
8.60473e-07, 0.0400428
8.90467e-07, 0.0388277
9.20461e-07, 0.0374113
9.50455e-07, 0.0358269
9.80448e-07, 0.0341003
1.01044e-06, 0.0322493
1.04044e-06, 0.0302844
1.07043e-06, 0.0282127
1.10042e-06, 0.0260435
1.13042e-06, 0.0237971
1.16041e-06, 0.0215171
1.1904e-06, 0.0192871
1.2204e-06, 0.0172538
1.25039e-06, 0.0156476
1.28039e-06, 0.0147704
1.31038e-06, 0.0148916
1.34037e-06, 0.0160807
1.37037e-06, 0.0181639
1.40036e-06, 0.0208575
1.43035e-06, 0.0238953
1.46035e-06, 0.0270693
1.49034e-06, 0.0302244
1.52034e-06, 0.0332448
1.55033e-06, 0.0360442
1.58032e-06, 0.0385599
1.61032e-06, 0.0407492
1.64031e-06, 0.042588
1.6703e-06, 0.0440685
1.7003e-06, 0.045198
1.73029e-06, 0.0459967
1.76029e-06, 0.0464959
1.79028e-06, 0.0467352
1.82027e-06, 0.04676
1.85027e-06, 0.0466186
1.88026e-06, 0.0463599
1.91025e-06, 0.0460304
1.94025e-06, 0.0456731
1.97024e-06, 0.0453257
2.00024e-06, 0.0450194
2.03023e-06, 0.044779
2.06022e-06, 0.0446222
2.09022e-06, 0.0445595
2.12021e-06, 0.0445939
2.1502e-06, 0.0447208
2.1802e-06, 0.0449272
2.21019e-06, 0.0451923
2.24019e-06, 0.0454875
2.27018e-06, 0.045778
2.30017e-06, 0.0460238
2.33017e-06, 0.0461828
2.36016e-06, 0.0462125
2.39015e-06, 0.0460735
2.42015e-06, 0.0457317
2.45014e-06, 0.0451612
2.48014e-06, 0.0443458
2.51013e-06, 0.0432812
2.54012e-06, 0.0419757
2.57012e-06, 0.0404518
2.60011e-06, 0.0387469
2.6301e-06, 0.0369137
2.6601e-06, 0.0350222
2.69009e-06, 0.0331601
2.72009e-06, 0.0314342
2.75008e-06, 0.0299687
2.78007e-06, 0.0288997
2.81007e-06, 0.0283598
2.84006e-06, 0.0284568
2.87005e-06, 0.0292492
2.90005e-06, 0.0307343
2.93004e-06, 0.0328549
2.96004e-06, 0.0355174
2.99003e-06, 0.0386127
3.02002e-06, 0.0420289
3.05002e-06, 0.0456579
3.08001e-06, 0.0493967
3.11e-06, 0.0531471
3.14e-06, 0.0568147
3.16999e-06, 0.0603097
3.19999e-06, 0.0635471
3.22998e-06, 0.0664478
3.25997e-06, 0.0689409
3.28997e-06, 0.0709652
3.31996e-06, 0.0724705
3.34995e-06, 0.0734196
3.37995e-06, 0.0737886
3.40994e-06, 0.0735678
3.43994e-06, 0.0727606
3.46993e-06, 0.071383
3.49992e-06, 0.0694619
3.52992e-06, 0.0670326
3.55991e-06, 0.064137
3.5899e-06, 0.0608207
3.6199e-06, 0.057131
3.64989e-06, 0.0531154
3.67989e-06, 0.0488214
3.70988e-06, 0.0442982
3.73987e-06, 0.0396013
3.76987e-06, 0.0348027
3.79986e-06, 0.0300102
3.82985e-06, 0.0254056
3.85985e-06, 0.0213171
3.88984e-06, 0.0183221
3.91984e-06, 0.0172199
3.94983e-06, 0.0185099
3.97982e-06, 0.0218511
4.00982e-06, 0.0264881
4.03981e-06, 0.031812
4.0698e-06, 0.0374374
4.0998e-06, 0.0431169
4.12979e-06, 0.0486771
4.15979e-06, 0.0539853
4.18978e-06, 0.058935
4.21977e-06, 0.06344
4.24977e-06, 0.0674317
4.27976e-06, 0.0708594
4.30975e-06, 0.0736891
4.33975e-06, 0.0759043
4.36974e-06, 0.0775048
4.39974e-06, 0.0785056
4.42973e-06, 0.0789351
4.45972e-06, 0.0788326
4.48972e-06, 0.0782453
4.51971e-06, 0.0772255
4.5497e-06, 0.0758274
4.5797e-06, 0.0741047
4.60969e-06, 0.0721081
4.63969e-06, 0.0698845
4.66968e-06, 0.0674771
4.69967e-06, 0.0649264
4.72967e-06, 0.0622725
4.75966e-06, 0.0595582
4.78965e-06, 0.0568325
4.81965e-06, 0.0541544
4.84964e-06, 0.0515949
4.87964e-06, 0.0492383
4.90963e-06, 0.0471789
4.93962e-06, 0.0455144
4.96962e-06, 0.0443337
4.99961e-06, 0.0437012
5.0296e-06, 0.0436428
5.0596e-06, 0.0441378
5.08959e-06, 0.0451214
5.11959e-06, 0.046497
5.14958e-06, 0.0481521
5.17957e-06, 0.0499735
5.20957e-06, 0.0518589
5.23956e-06, 0.0537231
5.26955e-06, 0.0555009
5.29955e-06, 0.0571472
5.32954e-06, 0.0586364
5.35954e-06, 0.0599598
5.38953e-06, 0.061123
5.41952e-06, 0.0621435
5.44952e-06, 0.0630471
5.47951e-06, 0.0638654
5.5095e-06, 0.0646324
5.5395e-06, 0.0653818
5.56949e-06, 0.0661446
5.59949e-06, 0.0669461
5.62948e-06, 0.0678048
5.65947e-06, 0.0687303
5.68947e-06, 0.0697225
5.71946e-06, 0.0707716
5.74945e-06, 0.0718574
5.77945e-06, 0.072951
5.80944e-06, 0.0740155
5.83944e-06, 0.0750078
5.86943e-06, 0.0758808
5.89942e-06, 0.0765857
5.92942e-06, 0.0770743
5.95941e-06, 0.0773018
5.9894e-06, 0.0772286
6.0194e-06, 0.0768232
6.04939e-06, 0.0760636
6.07939e-06, 0.0749392
6.10938e-06, 0.0734522
6.13937e-06, 0.0716185
6.16937e-06, 0.0694691
6.19936e-06, 0.0670502
6.22935e-06, 0.0644247
6.25935e-06, 0.0616731
6.28934e-06, 0.0588944
6.31934e-06, 0.0562066
6.34933e-06, 0.0537464
6.37932e-06, 0.0516653
6.40932e-06, 0.0501204
6.43931e-06, 0.0492585
6.4693e-06, 0.0491938
6.4993e-06, 0.0499867
6.52929e-06, 0.0516313
6.55929e-06, 0.0540595
6.58928e-06, 0.0571558
6.61927e-06, 0.0607783
6.64927e-06, 0.0647754
6.67926e-06, 0.0689972
6.70925e-06, 0.0733012
6.73925e-06, 0.0775545
6.76924e-06, 0.0816351
6.79924e-06, 0.0854315
6.82923e-06, 0.088844
6.85922e-06, 0.091785
6.88922e-06, 0.0941799
6.91921e-06, 0.0959681
6.9492e-06, 0.0971043
6.9792e-06, 0.0975584
7.00919e-06, 0.0973163
7.03919e-06, 0.0963798
7.06918e-06, 0.0947657
7.09917e-06, 0.0925051
7.12917e-06, 0.0896421
7.15916e-06, 0.0862329
7.18915e-06, 0.0823444
7.21915e-06, 0.0780544
7.24914e-06, 0.0734515
7.27914e-06, 0.068638
7.30913e-06, 0.0637338
7.33912e-06, 0.0588834
7.36912e-06, 0.0542656
7.39911e-06, 0.0501028
7.4291e-06, 0.0466643
7.4591e-06, 0.0442496
7.48909e-06, 0.0431358
7.51909e-06, 0.0434939
7.54908e-06, 0.0453202
7.57907e-06, 0.0484383
7.60907e-06, 0.0525682
7.63906e-06, 0.0574047
7.66905e-06, 0.0626657
7.69905e-06, 0.0681097
7.72904e-06, 0.0735348
7.75904e-06, 0.0787738
7.78903e-06, 0.0836883
7.81902e-06, 0.0881646
7.84902e-06, 0.0921113
7.87901e-06, 0.0954574
7.909e-06, 0.0981515
7.939e-06, 0.100161
7.96899e-06, 0.101471
7.99899e-06, 0.102084
8.02898e-06, 0.102015
8.05897e-06, 0.101296
8.08897e-06, 0.0999665
8.11896e-06, 0.0980778
8.14895e-06, 0.0956874
8.17895e-06, 0.0928585
8.20894e-06, 0.0896593
8.23894e-06, 0.0861621
8.26893e-06, 0.0824447
8.29892e-06, 0.0785915
8.32892e-06, 0.0746957
8.35891e-06, 0.0708627
8.3889e-06, 0.0672123
8.4189e-06, 0.0638798
8.44889e-06, 0.0610128
8.47889e-06, 0.0587624
8.50888e-06, 0.0572662
8.53887e-06, 0.0566259
8.56887e-06, 0.0568842
8.59886e-06, 0.0580137
8.62885e-06, 0.0599202
8.65885e-06, 0.0624621
8.68884e-06, 0.0654737
8.71884e-06, 0.068787
8.74883e-06, 0.0722463
8.77882e-06, 0.0757157
8.80882e-06, 0.0790825
8.83881e-06, 0.0822576
8.8688e-06, 0.0851742
8.8988e-06, 0.087786
8.92879e-06, 0.0900653
8.95879e-06, 0.0920007
8.98878e-06, 0.0935948
9.01877e-06, 0.0948615
9.04877e-06, 0.0958243
9.07876e-06, 0.0965136
9.10875e-06, 0.0969641
9.13875e-06, 0.0972134
9.16874e-06, 0.0972991
9.19874e-06, 0.0972574
9.22873e-06, 0.0971213
9.25872e-06, 0.096919
9.28872e-06, 0.0966725
9.31871e-06, 0.0963967
9.3487e-06, 0.096099
9.3787e-06, 0.0957787
9.40869e-06, 0.0954275
9.43868e-06, 0.0950302
9.46868e-06, 0.0945661
9.49867e-06, 0.0940104
9.52867e-06, 0.0933369
9.55866e-06, 0.0925196
9.58865e-06, 0.091536
9.61865e-06, 0.090369
9.64864e-06, 0.0890093
9.67863e-06, 0.0874581
9.70863e-06, 0.0857283
9.73862e-06, 0.0838466
9.76862e-06, 0.0818541
9.79861e-06, 0.0798074
9.8286e-06, 0.0777781
9.8586e-06, 0.0758521
9.88859e-06, 0.0741267
9.91858e-06, 0.0727069
9.94858e-06, 0.0716988
9.97857e-06, 0.0712011
1.00086e-05, 0.071295
1.00386e-05, 0.0720355
1.00686e-05, 0.0734439
1.00985e-05, 0.0755057
1.01285e-05, 0.078173
1.01585e-05, 0.0813696
1.01885e-05, 0.0849995
1.02185e-05, 0.0889531
1.02485e-05, 0.0931141
1.02785e-05, 0.0973636
1.03085e-05, 0.101583
1.03385e-05, 0.105658
1.03685e-05, 0.109479
1.03985e-05, 0.112942
1.04285e-05, 0.115952
1.04585e-05, 0.118426
1.04885e-05, 0.12029
1.05185e-05, 0.121484
1.05485e-05, 0.121964
1.05784e-05, 0.1217
1.06084e-05, 0.120679
1.06384e-05, 0.118904
1.06684e-05, 0.116396
1.06984e-05, 0.113191
1.07284e-05, 0.109345
1.07584e-05, 0.104927
1.07884e-05, 0.100025
1.08184e-05, 0.0947454
1.08484e-05, 0.0892132
1.08784e-05, 0.0835788
1.09084e-05, 0.0780204
1.09384e-05, 0.0727506
1.09684e-05, 0.0680187
1.09984e-05, 0.0641052
1.10284e-05, 0.0613001
1.10583e-05, 0.059856
1.10883e-05, 0.0599265
1.11183e-05, 0.0615182
1.11483e-05, 0.0644882
1.11783e-05, 0.0685892
1.12083e-05, 0.073531
1.12383e-05, 0.0790274
1.12683e-05, 0.0848207
1.12983e-05, 0.0906894
1.13283e-05, 0.0964459
1.13583e-05, 0.101933
1.13883e-05, 0.107019
1.14183e-05, 0.111597
1.14483e-05, 0.115577
1.14783e-05, 0.118892
1.15083e-05, 0.12149
1.15382e-05, 0.12334
1.15682e-05, 0.124424
1.15982e-05, 0.124743
1.16282e-05, 0.124312
1.16582e-05, 0.123161
1.16882e-05, 0.121332
1.17182e-05, 0.118881
1.17482e-05, 0.115877
1.17782e-05, 0.112399
1.18082e-05, 0.108539
1.18382e-05, 0.104402
1.18682e-05, 0.100106
1.18982e-05, 0.0957827
1.19282e-05, 0.0915797
1.19582e-05, 0.0876567
1.19882e-05, 0.0841818
1.20181e-05, 0.0813217
1.20481e-05, 0.0792269
1.20781e-05, 0.0780119
1.21081e-05, 0.0777367
1.21381e-05, 0.0783938
1.21681e-05, 0.0799085
1.21981e-05, 0.0821507
1.22281e-05, 0.0849545
1.22581e-05, 0.0881396
1.22881e-05, 0.091528
1.23181e-05, 0.0949562
1.23481e-05, 0.0982813
1.23781e-05, 0.101384
1.24081e-05, 0.104171
1.24381e-05, 0.10657
1.24681e-05, 0.108535
1.2498e-05, 0.110039
1.2528e-05, 0.111075
1.2558e-05, 0.111654
1.2588e-05, 0.111802
1.2618e-05, 0.11156
1.2648e-05, 0.110978
1.2678e-05, 0.110118
1.2708e-05, 0.109047
1.2738e-05, 0.107839
1.2768e-05, 0.106568
1.2798e-05, 0.10531
1.2828e-05, 0.104139
1.2858e-05, 0.10312
1.2888e-05, 0.102309
1.2918e-05, 0.101751
1.2948e-05, 0.101474
1.29779e-05, 0.101488
1.30079e-05, 0.101783
1.30379e-05, 0.102334
1.30679e-05, 0.103096
1.30979e-05, 0.104012
1.31279e-05, 0.105018
1.31579e-05, 0.106042
1.31879e-05, 0.107013
1.32179e-05, 0.107864
1.32479e-05, 0.108536
1.32779e-05, 0.108978
1.33079e-05, 0.109155
1.33379e-05, 0.109044
1.33679e-05, 0.108637
1.33979e-05, 0.107945
1.34279e-05, 0.106991
1.34578e-05, 0.105817
1.34878e-05, 0.104477
1.35178e-05, 0.103039
1.35478e-05, 0.10158
1.35778e-05, 0.100186
1.36078e-05, 0.0989441
1.36378e-05, 0.0979413
1.36678e-05, 0.0972569
1.36978e-05, 0.0969569
1.37278e-05, 0.0970886
1.37578e-05, 0.0976762
1.37878e-05, 0.0987188
1.38178e-05, 0.100189
1.38478e-05, 0.102038
1.38778e-05, 0.104196
1.39078e-05, 0.106578
1.39377e-05, 0.109092
1.39677e-05, 0.111641
1.39977e-05, 0.114127
1.40277e-05, 0.116458
1.40577e-05, 0.118547
1.40877e-05, 0.120317
1.41177e-05, 0.121701
1.41477e-05, 0.122647
1.41777e-05, 0.123116
1.42077e-05, 0.123083
1.42377e-05, 0.122539
1.42677e-05, 0.121492
1.42977e-05, 0.119967
1.43277e-05, 0.118006
1.43577e-05, 0.115667
1.43877e-05, 0.113028
1.44176e-05, 0.110182
1.44476e-05, 0.107238
1.44776e-05, 0.104321
1.45076e-05, 0.101565
1.45376e-05, 0.099112
1.45676e-05, 0.097102
1.45976e-05, 0.095662
1.46276e-05, 0.0948951
1.46576e-05, 0.0948681
1.46876e-05, 0.0956031
1.47176e-05, 0.0970738
1.47476e-05, 0.099209
1.47776e-05, 0.101901
1.48076e-05, 0.105017
1.48376e-05, 0.108413
1.48676e-05, 0.111938
1.48975e-05, 0.115448
1.49275e-05, 0.118811
1.49575e-05, 0.121905
1.49875e-05, 0.124624
1.50175e-05, 0.126882
1.50475e-05, 0.128608
1.50775e-05, 0.129748
1.51075e-05, 0.130269
1.51375e-05, 0.130154
1.51675e-05, 0.129405
1.51975e-05, 0.128042
1.52275e-05, 0.126101
1.52575e-05, 0.123638
1.52875e-05, 0.120724
1.53175e-05, 0.117448
1.53475e-05, 0.113919
1.53774e-05, 0.110259
1.54074e-05, 0.10661
1.54374e-05, 0.103124
1.54674e-05, 0.0999655
1.54974e-05, 0.0972989
1.55274e-05, 0.0952791
1.55574e-05, 0.0940358
1.55874e-05, 0.0936583
1.56174e-05, 0.0941823
1.56474e-05, 0.0955839
1.56774e-05, 0.0977832
1.57074e-05, 0.100655
1.57374e-05, 0.104044
1.57674e-05, 0.107781
1.57974e-05, 0.111694
1.58274e-05, 0.115618
1.58573e-05, 0.119405
1.58873e-05, 0.12292
1.59173e-05, 0.126048
1.59473e-05, 0.128696
1.59773e-05, 0.130788
1.60073e-05, 0.132269
1.60373e-05, 0.133104
1.60673e-05, 0.133277
1.60973e-05, 0.132789
1.61273e-05, 0.131661
1.61573e-05, 0.129933
1.61873e-05, 0.127659
1.62173e-05, 0.124911
1.62473e-05, 0.121778
1.62773e-05, 0.118363
1.63073e-05, 0.114784
1.63372e-05, 0.111174
1.63672e-05, 0.107674
1.63972e-05, 0.104435
1.64272e-05, 0.101604
1.64572e-05, 0.099324
1.64872e-05, 0.0977135
1.65172e-05, 0.0968599
1.65472e-05, 0.0968065
1.65772e-05, 0.0975463
1.66072e-05, 0.0990237
1.66372e-05, 0.101141
1.66672e-05, 0.103769
1.66972e-05, 0.106763
1.67272e-05, 0.109972
1.67572e-05, 0.113248
1.67872e-05, 0.116455
1.68171e-05, 0.119472
1.68471e-05, 0.122195
1.68771e-05, 0.124537
1.69071e-05, 0.126431
1.69371e-05, 0.12783
1.69671e-05, 0.128703
1.69971e-05, 0.129039
1.70271e-05, 0.128844
1.70571e-05, 0.128142
1.70871e-05, 0.126972
1.71171e-05, 0.125389
1.71471e-05, 0.123463
1.71771e-05, 0.121274
1.72071e-05, 0.118918
1.72371e-05, 0.116497
1.72671e-05, 0.11412
1.7297e-05, 0.111898
1.7327e-05, 0.109936
1.7357e-05, 0.108333
1.7387e-05, 0.107167
1.7417e-05, 0.106495
1.7447e-05, 0.106342
1.7477e-05, 0.106706
1.7507e-05, 0.107549
1.7537e-05, 0.108808
1.7567e-05, 0.110397
1.7597e-05, 0.112219
1.7627e-05, 0.114166
1.7657e-05, 0.116134
1.7687e-05, 0.118023
1.7717e-05, 0.119743
1.7747e-05, 0.121217
1.77769e-05, 0.122382
1.78069e-05, 0.123193
1.78369e-05, 0.12362
1.78669e-05, 0.12365
1.78969e-05, 0.123289
1.79269e-05, 0.122556
1.79569e-05, 0.121489
1.79869e-05, 0.120139
1.80169e-05, 0.118571
1.80469e-05, 0.116864
1.80769e-05, 0.115104
1.81069e-05, 0.113387
1.81369e-05, 0.111809
1.81669e-05, 0.110468
1.81969e-05, 0.10945
1.82269e-05, 0.108831
1.82568e-05, 0.108664
1.82868e-05, 0.108977
1.83168e-05, 0.109771
1.83468e-05, 0.111017
1.83768e-05, 0.112659
1.84068e-05, 0.11462
1.84368e-05, 0.116807
1.84668e-05, 0.119116
1.84968e-05, 0.12144
1.85268e-05, 0.123676
1.85568e-05, 0.125723
1.85868e-05, 0.127494
1.86168e-05, 0.12891
1.86468e-05, 0.129911
1.86768e-05, 0.130449
1.87068e-05, 0.130495
1.87367e-05, 0.130037
1.87667e-05, 0.129083
1.87967e-05, 0.127655
1.88267e-05, 0.1258
1.88567e-05, 0.123578
1.88867e-05, 0.121069
1.89167e-05, 0.118373
