

x(m), Y
-3.00872e-06, 0.0290409
-2.97873e-06, 0.0285602
-2.94873e-06, 0.027835
-2.91874e-06, 0.0268757
-2.88875e-06, 0.0257144
-2.85875e-06, 0.0244074
-2.82876e-06, 0.0230372
-2.79876e-06, 0.021713
-2.76877e-06, 0.0205659
-2.73878e-06, 0.0197352
-2.70878e-06, 0.0193403
-2.67879e-06, 0.0194461
-2.6488e-06, 0.0200385
-2.6188e-06, 0.0210303
-2.58881e-06, 0.0222907
-2.55881e-06, 0.0236791
-2.52882e-06, 0.0250674
-2.49883e-06, 0.0263493
-2.46883e-06, 0.0274423
-2.43884e-06, 0.028286
-2.40885e-06, 0.0288392
-2.37885e-06, 0.0290775
-2.34886e-06, 0.0289905
-2.31886e-06, 0.0285791
-2.28887e-06, 0.027854
-2.25888e-06, 0.0268335
-2.22888e-06, 0.0255424
-2.19889e-06, 0.0240109
-2.1689e-06, 0.0222752
-2.1389e-06, 0.0203785
-2.10891e-06, 0.0183743
-2.07891e-06, 0.0163331
-2.04892e-06, 0.0143527
-2.01893e-06, 0.0125746
-1.98893e-06, 0.0111975
-1.95894e-06, 0.0104578
-1.92895e-06, 0.0105275
-1.89895e-06, 0.0113845
-1.86896e-06, 0.0128273
-1.83896e-06, 0.0146091
-1.80897e-06, 0.0165256
-1.77898e-06, 0.0184268
-1.74898e-06, 0.0202038
-1.71899e-06, 0.0217756
-1.689e-06, 0.023082
-1.659e-06, 0.0240794
-1.62901e-06, 0.0247393
-1.59901e-06, 0.0250489
-1.56902e-06, 0.025011
-1.53903e-06, 0.024646
-1.50903e-06, 0.0239926
-1.47904e-06, 0.0231101
-1.44905e-06, 0.02208
-1.41905e-06, 0.0210065
-1.38906e-06, 0.0200151
-1.35906e-06, 0.0192428
-1.32907e-06, 0.018819
-1.29908e-06, 0.018835
-1.26908e-06, 0.0193173
-1.23909e-06, 0.0202209
-1.2091e-06, 0.0214473
-1.1791e-06, 0.022875
-1.14911e-06, 0.0243837
-1.11911e-06, 0.0258676
-1.08912e-06, 0.0272397
-1.05913e-06, 0.0284312
-1.02913e-06, 0.0293896
-9.99139e-07, 0.0300756
-9.69145e-07, 0.0304615
-9.39152e-07, 0.0305283
-9.09158e-07, 0.0302644
-8.79164e-07, 0.0296641
-8.4917e-07, 0.0287266
-8.19177e-07, 0.0274555
-7.89183e-07, 0.0258586
-7.59189e-07, 0.0239474
-7.29195e-07, 0.0217382
-6.99202e-07, 0.0192522
-6.69208e-07, 0.0165169
-6.39214e-07, 0.0135687
-6.0922e-07, 0.0104596
-5.79227e-07, 0.00728179
-5.49233e-07, 0.0043027
-5.19239e-07, 0.00288989
-4.89245e-07, 0.00487413
-4.59252e-07, 0.00803462
-4.29258e-07, 0.0113642
-3.99264e-07, 0.0146484
-3.6927e-07, 0.0177969
-3.39277e-07, 0.0207508
-3.09283e-07, 0.0234649
-2.79289e-07, 0.0259033
-2.49295e-07, 0.0280387
-2.19302e-07, 0.0298515
-1.89308e-07, 0.0313295
-1.59314e-07, 0.032468
-1.2932e-07, 0.0332689
-9.93266e-08, 0.0337401
-6.93329e-08, 0.0338953
-3.93392e-08, 0.033753
-9.3454e-09, 0.0333366
2.06483e-08, 0.032675
5.06421e-08, 0.0318032
8.06358e-08, 0.0307644
1.1063e-07, 0.0296121
1.40623e-07, 0.028413
1.70617e-07, 0.0272497
2.00611e-07, 0.0262214
2.30605e-07, 0.0254404
2.60598e-07, 0.0250202
2.90592e-07, 0.0250568
3.20586e-07, 0.0256054
3.5058e-07, 0.0266656
3.80573e-07, 0.0281823
4.10567e-07, 0.0300604
4.40561e-07, 0.0321852
4.70555e-07, 0.0344386
5.00548e-07, 0.0367094
5.30542e-07, 0.0388983
5.60536e-07, 0.0409201
5.9053e-07, 0.0427041
6.20523e-07, 0.0441943
6.50517e-07, 0.0453488
6.80511e-07, 0.0461393
7.10505e-07, 0.0465506
7.40498e-07, 0.046579
7.70492e-07, 0.0462315
8.00486e-07, 0.0455235
8.3048e-07, 0.0444773
8.60473e-07, 0.0431197
8.90467e-07, 0.0414803
9.20461e-07, 0.0395895
9.50455e-07, 0.0374771
9.80448e-07, 0.0351722
1.01044e-06, 0.0327032
1.04044e-06, 0.0301005
1.07043e-06, 0.0273999
1.10042e-06, 0.0246499
1.13042e-06, 0.0219229
1.16041e-06, 0.0193332
1.1904e-06, 0.0170624
1.2204e-06, 0.0153799
1.25039e-06, 0.0146121
1.28039e-06, 0.0149951
1.31038e-06, 0.0165037
1.34037e-06, 0.0188837
1.37037e-06, 0.0218291
1.40036e-06, 0.0250891
